Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,Flow Byts/s,Flow Pkts/s,Protocol,Flow Duration,Label
2,0,1.0,411.8616144975288,823.7232289950576,6,2428,0
2,0,1.0,122.92562999385372,245.85125998770744,6,8135,0
3,1,1.0,0.2253148436968398,0.4506296873936796,6,8876468,0
3,1,1.0,0.2061756620764404,0.4123513241528809,6,9700466,0
3,1,1.0,0.2253189558809712,0.4506379117619424,6,8876306,0
3,1,1.0,0.2253154275163086,0.4506308550326172,6,8876445,0
2,0,1.0,237.52969121140143,475.05938242280286,6,4210,0
3,1,1.0,0.2065274444510877,0.4130548889021755,6,9683943,0
3,1,1.0,0.2061757683475042,0.4123515366950085,6,9700461,0
2,0,1.0,129.87012987012986,259.7402597402597,6,7700,0
2,0,1.0,132.17023526301878,264.3404705260376,6,7566,0
3,1,1.0,0.2253150721475759,0.4506301442951519,6,8876459,0
2,0,1.0,366.03221083455344,732.0644216691069,6,2732,0
3,0,1.0,0.1323087169878174,0.3969261509634522,6,7558081,0
3,1,1.0,0.225315884420612,0.4506317688412241,6,8876427,0
2,0,1.0,195.5034213098729,391.0068426197458,6,5115,0
2,0,1.0,197.12201852946973,394.24403705893945,6,5073,0
3,1,1.0,0.2823736441476509,0.5647472882953019,6,7082814,0
3,1,1.0,0.2061751094686743,0.4123502189373487,6,9700492,0
3,1,1.0,0.2873425327002986,0.5746850654005972,6,6960334,0
3,1,1.0,0.2873872077056557,0.5747744154113115,6,6959252,0
3,0,1.0,0.6379910936443327,1.913973280932998,6,1567420,0
11,11,34.0,47.55620549036393,21.796594183083467,6,1009332,1
3,0,1.0,0.1314343004619652,0.3943029013858958,6,7608364,0
3,0,1.0,0.1314778132504918,0.3944334397514754,6,7605846,0
1,2,1.0,0.1205462674656473,0.361638802396942,6,8295570,0
3,0,1.0,0.1205519059135773,0.3616557177407319,6,8295182,0
3,0,1.0,0.1205641292056837,0.3616923876170512,6,8294341,0
3,0,1.0,0.120575424509897,0.3617262735296912,6,8293564,0
3,0,1.0,0.12064476907807,0.3619343072342102,6,8288797,0
2,0,1.0,178.4758165268606,356.9516330537212,6,5603,0
3,0,1.0,0.6380106318091685,1.9140318954275053,6,1567372,0
3,0,1.0,0.1314451673198396,0.3943355019595188,6,7607735,0
3,0,1.0,0.1314310528468491,0.3942931585405475,6,7608552,0
3,0,1.0,0.1314389475946344,0.3943168427839032,6,7608095,0
3,0,1.0,0.1314632596998851,0.3943897790996554,6,7606688,0
3,0,1.0,0.1314735609298441,0.3944206827895323,6,7606092,0
3,0,1.0,0.9645396638000548,2.893618991400164,6,1036764,0
1,2,1.0,0.1205443929438616,0.3616331788315848,6,8295699,0
2,0,1.0,283.7684449489217,567.5368898978434,6,3524,0
3,0,1.0,0.120574901128581,0.3617247033857432,6,8293600,0
2,0,1.0,154.320987654321,308.641975308642,6,6480,0
2,0,1.0,143.47202295552367,286.94404591104734,6,6970,0
2,0,1.0,178.7629603146228,357.5259206292456,6,5594,0
3,0,1.0,0.96447733526486,2.89343200579458,6,1036831,0
2,0,1.0,178.25311942959,356.50623885918003,6,5610,0
11,11,34.0,47.78125740360629,21.899742976652885,6,1004578,1
2,0,1.0,175.83963425356075,351.6792685071215,6,5687,0
3,0,1.0,0.1658020916597071,0.4974062749791214,6,6031287,0
3,0,1.0,0.1205503945252761,0.3616511835758284,6,8295286,0
3,0,1.0,0.1205405714249896,0.361621714274969,6,8295962,0
3,0,1.0,0.131434542312065,0.3943036269361951,6,7608350,0
3,0,1.0,0.2844108713211454,0.8532326139634362,6,3516040,0
3,0,1.0,0.1314815645096546,0.3944446935289638,6,7605629,0
3,0,1.0,0.1314911078480862,0.3944733235442587,6,7605077,0
1,2,1.0,0.1205438262394497,0.3616314787183491,6,8295738,0
3,0,1.0,0.1205361980448305,0.3616085941344916,6,8296263,0
3,0,1.0,0.6379976062329814,1.913992818698944,6,1567404,0
3,0,1.0,0.2844172617386825,0.8532517852160476,6,3515961,0
1,2,1.0,0.1314807174324235,0.3944421522972705,6,7605678,0
3,0,1.0,0.1205312293401939,0.3615936880205819,6,8296605,0
3,0,1.0,0.120560829689985,0.3616824890699552,6,8294568,0
3,0,1.0,0.1314277190259366,0.3942831570778098,6,7608745,0
3,0,1.0,0.1205691587708938,0.3617074763126816,6,8293995,0
3,0,1.0,0.1314412799226073,0.3943238397678221,6,7607960,0
3,0,1.0,0.1314775539547725,0.3944326618643175,6,7605861,0
3,0,1.0,0.1314903470963841,0.3944710412891524,6,7605121,0
3,0,1.0,0.1205297765799796,0.3615893297399389,6,8296705,0
3,0,1.0,0.1205540422674527,0.3616621268023582,6,8295035,0
2,0,1.0,268.0965147453083,536.1930294906166,6,3730,0
2,0,1.0,146.5630954125751,293.1261908251502,6,6823,0
3,0,1.0,0.1314864570264127,0.3944593710792382,6,7605346,0
3,0,1.0,0.1314972633447039,0.3944917900341117,6,7604721,0
3,0,1.0,0.1314843305521329,0.3944529916563988,6,7605469,0
2,0,1.0,268.81720430107526,537.6344086021505,6,3720,0
3,0,1.0,0.12056298089559,0.3616889426867701,6,8294420,0
2,0,1.0,147.27540500736376,294.5508100147275,6,6790,0
3,0,1.0,0.1205700309925264,0.3617100929775794,6,8293935,0
2,0,1.0,142.69406392694063,285.38812785388126,6,7008,0
2,0,1.0,177.11654268508678,354.2330853701736,6,5646,0
3,0,1.0,0.1658068476238386,0.497420542871516,6,6031114,0
2,0,1.0,132.1003963011889,264.2007926023778,6,7570,0
3,0,1.0,0.1320039131240006,0.3960117393720019,6,7575533,0
2,0,1.0,132.27513227513228,264.55026455026456,6,7560,0
15,14,264.0,263.34033246716973,28.927536521014854,6,1002505,1
3,0,1.0,0.1206688189961681,0.3620064569885045,6,8287145,0
2,0,1.0,131.42331449599158,262.84662899198315,6,7609,0
3,0,1.0,0.165801047033612,0.497403141100836,6,6031325,0
3,0,1.0,0.1658081947384085,0.4974245842152257,6,6031065,0
2,0,1.0,245.09803921568627,490.1960784313725,6,4080,0
3,0,1.0,0.1945857677634428,0.5837573032903285,6,5139122,0
2,0,1.0,131.9609395618897,263.9218791237794,6,7578,0
3,0,1.0,0.1658075624165988,0.4974226872497964,6,6031088,0
3,0,1.0,0.1658040160053932,0.4974120480161798,6,6031217,0
3,0,1.0,0.9560083210964267,2.8680249632892805,6,1046016,0
11,10,168.0,167.85178687219187,20.981473359023983,6,1000883,1
3,0,1.0,0.1314036790664872,0.3942110371994617,6,7610137,0
3,0,1.0,0.6376074926531677,1.912822477959503,6,1568363,0
3,0,1.0,0.131399241616137,0.3941977248484112,6,7610394,0
3,0,1.0,0.6377193116712838,1.9131579350138517,6,1568088,0
3,0,1.0,0.1206697509050532,0.3620092527151599,6,8287081,0
3,0,1.0,0.131631409413041,0.3948942282391232,6,7596971,0
3,0,1.0,0.1658058304293823,0.4974174912881471,6,6031151,0
3,0,1.0,0.131398119351277,0.3941943580538309,6,7610459,0
3,0,1.0,0.1313300251300003,0.3939900753900009,6,7614405,0
3,0,1.0,0.1313722435147435,0.3941167305442306,6,7611958,0
3,0,1.0,0.1313769207798481,0.3941307623395444,6,7611687,0
3,0,1.0,0.6375790358912367,1.91273710767371,6,1568433,0
3,0,1.0,0.637731512482319,1.9131945374469568,6,1568058,0
3,0,1.0,0.1654184192748188,0.4962552578244566,6,6045276,0
3,0,1.0,0.1313968935146435,0.3941906805439306,6,7610530,0
3,0,1.0,0.6377445271953399,1.91323358158602,6,1568026,0
3,0,1.0,0.6377022313201074,1.913106693960322,6,1568130,0
3,0,1.0,0.2840821929327168,0.8522465787981505,6,3520108,0
3,0,1.0,0.9537170645733212,2.861151193719964,6,1048529,0
3,0,1.0,0.9535824662884758,2.8607473988654277,6,1048677,0
3,1,1.0,0.2873440601744437,0.5746881203488874,6,6960297,0
3,1,1.0,0.2873410878072699,0.5746821756145399,6,6960369,0
3,0,1.0,0.954169338340814,2.862508015022442,6,1048032,0
3,0,1.0,0.9547259411449648,2.8641778234348942,6,1047421,0
3,0,1.0,0.9540628288535312,2.8621884865605938,6,1048149,0
3,0,1.0,5.387872975506729,16.16361892652019,6,185602,0
3,0,1.0,5.391794766724,16.175384300172,6,185467,0
11,11,34.0,47.83010745830809,21.922132585057877,6,1003552,1
11,11,34.0,47.80562233956732,21.91091023896836,6,1004066,1
28,27,600.0,597.9573775981247,54.81275961316143,6,1003416,1
11,11,34.0,47.639890070953655,21.83494961585376,6,1007559,1
205,202,5136.0,4998.165587591003,396.0773742502995,6,1027577,1
11,11,34.0,46.57594061567571,21.347306115518037,6,1030575,1
11,11,34.0,47.82824875870749,21.921280681074265,6,1003591,1
4,1,1.0,0.221164148362661,0.5529103709066525,6,9043057,0
4,1,1.0,0.2211709231010817,0.5529273077527044,6,9042780,0
30,29,672.0,669.7556488208014,58.80295131015965,6,1003351,1
11,11,34.0,47.71888803061167,21.871157014030345,6,1005891,1
14,13,240.0,239.2051213816488,26.91057615543549,6,1003323,1
11,11,34.0,46.96535326751661,21.525786914278445,6,1022030,1
77,75,1824.0,1805.9978137921205,150.49981781601002,6,1009968,1
3,0,1.0,0.1322932088471877,0.3968796265415631,6,7558967,0
2,0,1.0,193.8360147315371,387.6720294630742,6,5159,0
11,11,34.0,47.75539685729692,21.88789022626109,6,1005122,1
3,0,1.0,0.151343239353722,0.4540297180611659,6,6607497,0
12,10,34.0,47.70101006888821,21.86296294824043,6,1006268,1
13,12,216.0,215.29340703810092,24.91821840718761,6,1003282,1
11,11,34.0,47.578690693905465,21.80689990137334,6,1008855,1
12,11,192.0,191.7095600165749,22.965207710318868,6,1001515,1
11,11,34.0,47.16401778476504,21.616841484683977,6,1017725,1
14,13,240.0,239.7099509593392,26.967369482925665,6,1001210,1
11,11,34.0,47.784920074743575,21.90142170092414,6,1004501,1
8,7,96.0,95.89940152779734,14.984281488718333,6,1001049,1
11,11,34.0,47.82286411133163,21.918812717693665,6,1003704,1
7,6,72.0,71.93029953974599,12.98741519467636,6,1000969,1
11,11,34.0,47.824627092451976,21.919620750707157,6,1003667,1
11,10,168.0,167.78221868015316,20.972777335019146,6,1001298,1
14,13,240.0,239.232780473023,26.91368780321509,6,1003207,1
37,36,816.0,806.3137528865735,72.1334607361763,6,1012013,1
11,11,34.0,47.72349009837004,21.873266295086268,6,1005794,1
14,13,240.0,239.49227637408697,26.942881092084782,6,1002120,1
11,11,34.0,47.776406417963926,21.897519608233463,6,1004680,1
19,18,360.0,359.00412256400745,36.89764593018965,6,1002774,1
3,0,1.0,0.6772805560202453,2.031841668060736,6,1476493,0
11,11,34.0,47.70153151729628,21.863201945427463,6,1006257,1
19,18,360.0,358.96009261170394,36.89312062953624,6,1002897,1
2,0,1.0,269.3965517241379,538.7931034482758,6,3712,0
11,11,34.0,47.782494086916365,21.900309789836665,6,1004552,1
10,9,144.0,143.88029159739096,18.98420514132242,6,1000832,1
1,1,1.0,18181.81818181818,36363.63636363636,6,55,0
1,1,1.0,22222.222222222223,44444.444444444445,6,45,0
2,0,1.0,36.03733467872716,72.07466935745433,6,27749,0
2,0,1.0,195.7713390759593,391.5426781519186,6,5108,0
2,0,1.0,206.31318341242007,412.62636682484015,6,4847,0
3,0,1.0,0.1209606842697524,0.3628820528092574,6,8267149,0
11,11,34.0,47.72695409561896,21.874853960492025,6,1005721,1
6,5,48.0,47.86315922776782,10.968640656363457,6,1002859,1
7,6,72.0,71.87292866212536,12.977056563994855,6,1001768,1
11,11,34.0,47.80876494023904,21.91235059760956,6,1004000,1
3,0,1.0,0.1120378006576394,0.3361134019729184,6,8925559,0
3,0,1.0,0.1219421779458303,0.365826533837491,6,8200608,0
3,0,1.0,0.1120318260011303,0.3360954780033912,6,8926035,0
3,0,1.0,0.1219390256096341,0.3658170768289024,6,8200820,0
3,0,1.0,0.1331284752356407,0.3993854257069221,6,7511541,0
3,0,1.0,0.1331246825808349,0.3993740477425049,6,7511755,0
20,19,384.0,383.32649534767415,38.93159718374815,6,1001757,1
3,0,1.0,0.1314771045112818,0.3944313135338455,6,7605887,0
3,0,1.0,0.4694342003470057,1.4083026010410171,6,2130224,0
3,0,1.0,0.6746750596244084,2.024025178873225,6,1482195,0
3,0,1.0,10.521664106395066,31.5649923191852,6,95042,0
2,0,1.0,291.8855808523059,583.7711617046118,6,3426,0
2,0,1.0,460.6172270842929,921.2344541685858,6,2171,0
2,0,1.0,59.1715976331361,118.3431952662722,6,16900,0
2,0,1.0,58.15305885089556,116.30611770179112,6,17196,0
2,0,1.0,57.514234773106345,115.02846954621268,6,17387,0
2,0,1.0,56.83432793407218,113.66865586814436,6,17595,0
2,0,1.0,56.80204487361545,113.6040897472309,6,17605,0
2,0,1.0,56.89253001080959,113.78506002161916,6,17577,0
2,0,1.0,55.84096493187402,111.68192986374804,6,17908,0
3,0,1.0,0.6767965055642825,2.030389516692848,6,1477549,0
3,0,1.0,0.6764325488519586,2.029297646555876,6,1478344,0
3,0,1.0,0.6774636303650039,2.0323908910950115,6,1476094,0
3,0,1.0,0.6761252075704387,2.028375622711316,6,1479016,0
3,0,1.0,10.551973746689317,31.655921240067958,6,94769,0
2,0,1.0,287.4389192296637,574.8778384593274,6,3479,0
2,0,1.0,270.929287455974,541.858574911948,6,3691,0
3,0,1.0,0.6777359012294807,2.033207703688442,6,1475501,0
3,0,1.0,0.4694289115633485,1.4082867346900456,6,2130248,0
2,0,1.0,269.17900403768505,538.3580080753701,6,3715,0
3,0,1.0,0.6772924826630057,2.031877447989017,6,1476467,0
3,0,1.0,0.6775067750677507,2.032520325203252,6,1476000,0
2,0,1.0,57.50100626760968,115.00201253521936,6,17391,0
3,0,1.0,0.6757459897854237,2.0272379693562708,6,1479846,0
3,0,1.0,0.6770650314192028,2.031195094257608,6,1476963,0
3,0,1.0,0.6754976729105168,2.0264930187315504,6,1480390,0
2,0,1.0,56.792367105860976,113.58473421172197,6,17608,0
3,0,1.0,0.676452224546963,2.029356673640889,6,1478301,0
2,0,1.0,56.72471495830734,113.44942991661468,6,17629,0
3,0,1.0,0.6752504503920504,2.025751351176152,6,1480932,0
3,0,1.0,0.6744343519090539,2.023303055727162,6,1482724,0
3,0,1.0,1.0457910049424082,3.137373014827225,6,956214,0
2,0,1.0,57.90723261335341,115.81446522670682,6,17269,0
2,0,1.0,57.51092707614446,115.02185415228892,6,17388,0
2,0,1.0,56.74080798910576,113.48161597821152,6,17624,0
2,0,1.0,59.21013677541595,118.4202735508319,6,16889,0
2,0,1.0,59.00401227283455,118.0080245456691,6,16948,0
2,0,1.0,57.93071486502144,115.86142973004289,6,17262,0
2,0,1.0,56.50675255693055,113.0135051138611,6,17697,0
2,0,1.0,58.25129609133803,116.50259218267604,6,17167,0
2,0,1.0,56.19871866921434,112.39743733842867,6,17794,0
2,0,1.0,56.75046819136257,113.50093638272514,6,17621,0
2,0,1.0,55.8752863608426,111.7505727216852,6,17897,0
2,0,1.0,56.70541536716756,113.41083073433512,6,17635,0
2,0,1.0,56.299966220020266,112.59993244004052,6,17762,0
2,0,1.0,56.100981767180926,112.20196353436184,6,17825,0
8,7,96.0,95.94176334964676,14.990900523382306,6,1000607,1
2,0,1.0,55.725828921705215,111.45165784341044,6,17945,0
11,10,168.0,167.58806852755924,20.948508565944906,6,1002458,1
2,0,1.0,184.46781036709092,368.9356207341819,6,5421,0
2,0,1.0,178.92288423689388,357.84576847378776,6,5589,0
26,25,528.0,524.7856876630638,50.689526649273205,6,1006125,1
24,23,480.0,478.9898104896773,46.90108561044757,6,1002109,1
2,0,1.0,482.392667631452,964.785335262904,6,2073,0
2,0,1.0,37.39995512005385,74.7999102401077,6,26738,0
2,0,1.0,36.79311232937194,73.58622465874389,6,27179,0
2,0,1.0,36.9508184606289,73.9016369212578,6,27063,0
2,0,1.0,36.38083457634518,72.76166915269036,6,27487,0
2,0,1.0,36.734993755051065,73.46998751010213,6,27222,0
2,0,1.0,182.21574344023324,364.4314868804665,6,5488,0
2,0,1.0,144.23770373575653,288.47540747151305,6,6933,0
2,0,1.0,36.17421501953408,72.34843003906816,6,27644,0
2,0,1.0,36.76335428844528,73.52670857689056,6,27201,0
2,0,1.0,36.717459151826695,73.43491830365339,6,27235,0
2,0,1.0,91.99632014719413,183.99264029438825,6,10870,0
2,0,1.0,220.16732716864817,440.33465433729634,6,4542,0
2,0,1.0,204.45716622367613,408.91433244735225,6,4891,0
2,0,1.0,92.1489126428308,184.2978252856616,6,10852,0
2,0,1.0,36.7403923873907,73.4807847747814,6,27218,0
2,0,1.0,95.1022349025202,190.2044698050404,6,10515,0
2,0,1.0,199.9600079984003,399.9200159968006,6,5001,0
2,0,1.0,197.199763360284,394.399526720568,6,5071,0
2,0,1.0,229.04260192395785,458.0852038479157,6,4366,0
2,0,1.0,177.24211272598367,354.48422545196735,6,5642,0
2,0,1.0,174.85574401119075,349.7114880223815,6,5719,0
2,0,1.0,182.78194114421493,365.5638822884299,6,5471,0
2,0,1.0,140.3705783267827,280.7411566535654,6,7124,0
11,11,34.0,47.42295745370334,21.7355221662807,6,1012168,1
2,0,1.0,138.1406271584473,276.2812543168946,6,7239,0
2,0,1.0,134.40860215053763,268.81720430107526,6,7440,0
2,0,1.0,139.4700139470014,278.9400278940028,6,7170,0
2,0,1.0,145.34883720930233,290.69767441860466,6,6880,0
2,0,1.0,263.2271650434325,526.454330086865,6,3799,0
2,0,1.0,261.43790849673206,522.8758169934641,6,3825,0
2,0,1.0,656.5988181221273,1313.197636244255,6,1523,0
2,0,1.0,35.85385966799326,71.70771933598652,6,27891,0
2,0,1.0,35.510102624196584,71.02020524839317,6,28161,0
2,0,1.0,200.64205457463885,401.2841091492777,6,4984,0
2,0,1.0,35.324455120279765,70.64891024055953,6,28309,0
2,0,1.0,36.40334910811794,72.80669821623589,6,27470,0
2,0,1.0,36.501679077237554,73.00335815447511,6,27396,0
2,0,1.0,139.06271728549575,278.1254345709915,6,7191,0
2,0,1.0,145.53922282055012,291.07844564110025,6,6871,0
2,0,1.0,132.7844907714779,265.5689815429558,6,7531,0
2,0,1.0,133.99437223636608,267.9887444727321,6,7463,0
2,0,1.0,35.91695998850658,71.83391997701315,6,27842,0
2,0,1.0,201.0454362685967,402.0908725371934,6,4974,0
2,0,1.0,200.12007204322595,400.2401440864519,6,4997,0
2,0,1.0,36.46175162254795,72.9235032450959,6,27426,0
2,0,1.0,139.58682300390842,279.17364600781684,6,7164,0
2,0,1.0,148.25796886582654,296.5159377316531,6,6745,0
2,0,1.0,262.26068712300025,524.5213742460005,6,3813,0
2,0,1.0,314.7623544224111,629.5247088448222,6,3177,0
2,0,1.0,139.1594767603674,278.3189535207348,6,7186,0
2,0,1.0,280.19052956010086,560.3810591202017,6,3569,0
11,11,34.0,47.8041940212888,21.9102555930907,6,1004096,1
11,11,34.0,47.8148608587549,21.91514456026266,6,1003872,1
2,0,1.0,128.63390789812195,257.2678157962439,6,7774,0
2,0,1.0,134.08420488066506,268.1684097613301,6,7458,0
3,0,1.0,0.6573610634524341,1.9720831903573024,6,1521234,0
2,0,1.0,549.7526113249038,1099.5052226498076,6,1819,0
2,0,1.0,198.01980198019805,396.0396039603961,6,5050,0
3,0,1.0,0.6573372975154622,1.9720118925463868,6,1521289,0
3,0,1.0,0.1322319295150923,0.3966957885452769,6,7562470,0
2,0,1.0,131.5962626661403,263.1925253322806,6,7599,0
2,0,1.0,531.3496280552604,1062.6992561105208,6,1882,0
2,0,1.0,129.0489095367144,258.0978190734288,6,7749,0
3,0,1.0,0.2879693324179748,0.8639079972539244,6,3472592,0
2,0,1.0,214.4542140253056,428.9084280506112,6,4663,0
2,0,1.0,192.12295869356387,384.24591738712775,6,5205,0
2,0,1.0,134.9345567399811,269.8691134799622,6,7411,0
3,0,1.0,0.6573584707212538,1.9720754121637607,6,1521240,0
2,0,1.0,546.448087431694,1092.896174863388,6,1830,0
2,0,1.0,554.3237250554323,1108.6474501108646,6,1804,0
3,0,1.0,0.1951889819723456,0.5855669459170368,6,5123240,0
3,0,1.0,0.1322322267655746,0.3966966802967238,6,7562453,0
2,0,1.0,535.9056806002144,1071.8113612004288,6,1866,0
3,0,1.0,0.1951905059337914,0.5855715178013742,6,5123200,0
2,0,1.0,128.66700977869274,257.3340195573855,6,7772,0
2,0,1.0,128.3532280836863,256.7064561673726,6,7791,0
3,0,1.0,0.6576853159914869,1.973055947974461,6,1520484,0
2,0,1.0,128.00819252432154,256.0163850486431,6,7812,0
2,0,1.0,127.8935925310142,255.7871850620284,6,7819,0
3,0,1.0,0.1321817657897728,0.3965452973693185,6,7565340,0
3,0,1.0,0.1321840197186833,0.39655205915605,6,7565211,0
2,0,1.0,126.1193088661874,252.2386177323748,6,7929,0
3,0,1.0,0.1321828490638414,0.3965485471915242,6,7565278,0
2,0,1.0,727.2727272727274,1454.5454545454547,6,1375,0
2,0,1.0,126.66244458518052,253.32488917036105,6,7895,0
2,0,1.0,214.8689299527288,429.7378599054576,6,4654,0
2,0,1.0,124.87512487512488,249.75024975024976,6,8008,0
3,0,1.0,0.2879685860828814,0.8639057582486441,6,3472601,0
3,0,1.0,0.2879673421996558,0.8639020265989675,6,3472616,0
3,0,1.0,0.2879671763493709,0.8639015290481129,6,3472618,0
3,0,1.0,0.2879324349265498,0.8637973047796496,6,3473037,0
3,0,1.0,0.6569205927525893,1.970761778257768,6,1522254,0
2,0,1.0,127.420998980632,254.841997961264,6,7848,0
2,0,1.0,135.33631073216944,270.6726214643389,6,7389,0
3,0,1.0,0.1669092414308795,0.5007277242926387,6,5991280,0
3,0,1.0,0.657351124760642,1.972053374281926,6,1521257,0
2,0,1.0,134.71642193183348,269.43284386366696,6,7423,0
2,0,1.0,191.13149847094803,382.26299694189606,6,5232,0
2,0,1.0,544.6623093681917,1089.3246187363834,6,1836,0
3,0,1.0,0.1951900106437112,0.5855700319311339,6,5123213,0
2,0,1.0,550.6607929515419,1101.3215859030838,6,1816,0
2,0,1.0,133.9046598821639,267.8093197643278,6,7468,0
2,0,1.0,127.68130745658834,255.36261491317669,6,7832,0
15,14,264.0,263.7391619688129,28.97134733748323,6,1000989,1
2,0,1.0,724.112961622013,1448.225923244026,6,1381,0
2,0,1.0,471.253534401508,942.507068803016,6,2122,0
2,0,1.0,191.93857965451056,383.8771593090211,6,5210,0
2,0,1.0,176.1804087385483,352.3608174770966,6,5676,0
2,0,1.0,125.94458438287155,251.8891687657431,6,7940,0
3,0,1.0,0.1665867050482435,0.4997601151447305,6,6002880,0
1,1,1.0,190.80328181644725,381.6065636328945,6,5241,0
2,0,1.0,463.821892393321,927.643784786642,6,2156,0
2,0,1.0,125.7387149503332,251.4774299006664,6,7953,0
3,0,1.0,0.1211167399443129,0.3633502198329388,6,8256497,0
11,11,34.0,47.841739525649146,21.92746394925586,6,1003308,1
25,24,504.0,501.02242373573847,48.71051341875236,6,1005943,1
2,0,1.0,209.99580008399832,419.99160016799664,6,4762,0
2,0,1.0,273.52297592997814,547.0459518599563,6,3656,0
2,0,1.0,132.08294809140142,264.16589618280284,6,7571,0
2,0,1.0,239.2344497607656,478.4688995215311,6,4180,0
2,0,1.0,189.17896329928112,378.35792659856224,6,5286,0
2,0,1.0,326.2642740619902,652.5285481239804,6,3065,0
57,56,1320.0,1302.300434790759,111.48480994799678,6,1013591,1
9,8,120.0,119.66314823771084,16.9522793336757,6,1002815,1
12,11,192.0,190.46560905346527,22.81619275119636,6,1008056,1
11,10,168.0,167.90144185363192,20.98768023170399,6,1000587,1
30,29,624.0,622.5861069511141,58.86631459954444,6,1002271,1
11,11,34.0,47.7517387104444,21.88621357562035,6,1005199,1
14,13,240.0,239.31317119865983,26.922731759849235,6,1002870,1
9,8,120.0,119.83893646938516,16.97718266649623,6,1001344,1
13,12,216.0,215.66378016672007,24.96108566744445,6,1001559,1
13,12,216.0,215.84351345274675,24.981888131104945,6,1000725,1
11,11,34.0,47.84545916689094,21.929168784825013,6,1003230,1
16,15,288.0,287.7108505951519,30.968876279339263,6,1001005,1
11,11,34.0,47.8342066397865,21.924011376568814,6,1003466,1
14,13,240.0,236.67682075971288,26.626142335467694,6,1014041,1
12,10,34.0,47.78377840272766,21.90089843458351,6,1004525,1
8,7,96.0,95.76976947418406,14.96402648034126,6,1002404,1
11,11,34.0,47.84579300913157,21.92932179585197,6,1003223,1
28,27,576.0,574.6381076847871,54.86995819906821,6,1002370,1
31,30,672.0,664.7416855356364,60.34113514534795,6,1010919,1
11,11,34.0,47.74926859063061,21.88508143737236,6,1005251,1
27,26,552.0,549.6858226864898,52.77780543910138,6,1004210,1
10,9,144.0,143.68461227605408,18.95838634197936,6,1002195,1
11,11,34.0,46.49027481563701,21.30804262383363,6,1032474,1
7,6,72.0,71.95804845774913,12.992425415982485,6,1000583,1
11,11,34.0,47.27252314137734,21.66657310646461,6,1015389,1
15,14,264.0,263.7634042264089,28.974010312749467,6,1000897,1
11,11,34.0,47.77417149136034,21.89649526687349,6,1004727,1
9,8,120.0,119.81668047886733,16.974029734506203,6,1001530,1
35,34,744.0,741.8301468205499,68.79876361642197,6,1002925,1
11,11,34.0,47.50513896737684,21.77318869338105,6,1010417,1
26,25,528.0,524.0512736530244,50.6185889323944,6,1007535,1
2,0,1.0,25000.0,49999.99999999999,6,40,0
8,7,96.0,95.80016086443678,14.968775135068247,6,1002086,1
11,11,34.0,47.78434923191636,21.90116006462833,6,1004513,1
16,15,288.0,287.4417880476115,30.939914685680407,6,1001942,1
25,24,504.0,502.3302542349231,48.837663606173074,6,1003324,1
11,11,34.0,47.76665986655189,21.893052438836285,6,1004885,1
35,34,768.0,762.9795942697053,68.54894792266883,6,1006580,1
11,11,34.0,47.5615773797138,21.79905629903549,6,1009218,1
8,7,96.0,95.8238757164332,14.972480580692686,6,1001838,1
6,5,48.0,47.96560865859178,10.992118650927283,6,1000717,1
11,11,34.0,47.83935544441765,21.926371245358087,6,1003358,1
6,5,48.0,47.91303783632707,10.980071170824951,6,1001815,1
11,11,34.0,47.798481601567794,21.90763740071857,6,1004216,1
22,21,432.0,431.4218946611541,42.94245710747599,6,1001340,1
25,24,504.0,499.534659677146,48.56586969083364,6,1008939,1
9,8,120.0,119.8798803598794,16.982983050982916,6,1001002,1
8,7,96.0,95.92747882600754,14.988668566563678,6,1000756,1
11,11,34.0,47.64774025628528,21.838547617464087,6,1007393,1
2,0,1.0,21739.130434782608,43478.260869565216,6,46,0
19,18,360.0,358.55252346278075,36.85123157811913,6,1004037,1
11,11,34.0,47.68911466152154,21.857510886530708,6,1006519,1
11,11,34.0,47.843217775350176,21.928141480368836,6,1003277,1
11,11,34.0,47.70551386292417,21.865027187173578,6,1006173,1
8,7,96.0,95.91482763306183,14.986691817665912,6,1000888,1
8,7,96.0,95.73395533811536,14.958430521580526,6,1002779,1
9,8,120.0,119.86646875380823,16.98108307345617,6,1001114,1
7,6,72.0,71.87709017579938,12.97780794840822,6,1001710,1
11,11,34.0,47.81009828959373,21.912961716063798,6,1003972,1
11,11,34.0,47.68001938987456,21.85334222035917,6,1006711,1
2,0,1.0,45454.545454545456,90909.09090909093,6,22,0
9,8,120.0,119.6546766033228,16.951079185470732,6,1002886,1
11,11,34.0,47.74162233989648,21.881576905785888,6,1005412,1
15,14,264.0,262.62567981751494,28.84903301025732,6,1005233,1
9,8,120.0,119.86994111389144,16.981574991134618,6,1001085,1
6,5,48.0,47.89037892264607,10.974878503106387,6,1002289,1
6,5,48.0,47.96853264258646,10.992788730592732,6,1000656,1
11,11,34.0,47.75839030345482,21.8892622224168,6,1005059,1
8,7,96.0,95.87086194895475,14.97982217952418,6,1001347,1
26,25,528.0,526.2732973115209,50.833216217590085,6,1003281,1
11,11,34.0,47.725055952656746,21.87398397830101,6,1005761,1
11,11,34.0,47.78244652098993,21.900287988787053,6,1004553,1
